,,,,Overall,,,,,,ISAT Reading Meets/Exceeds,,,,,,,,,,ISAT Math Meets/Exceeds,,,,,,,,,,ISAT Science Meets/Exceeds,,,,,,,,,,ISAT Composite Exceeds,,,,,,,,,,"ISAT Composite Exceeds, High Grade",,,,,,,,,,,Attendance,,,,,,,,,,Value-Added Reading,,,Value-Added Math,,
610364,8010,DUBOIS,ES Network - Lake Calumet,Probation,Level 1,71.4%,30,42,41.8,33.9,22,23.6,20.5,28,+11.9,1,3,3,3,42.6,25.4,25,15.9,34,+20.5,2,3,3,3,67.7,38.5,63,35.6,53.1,+22.0,1,3,3,3,3.1,1.1,2.1,1.7,2.1,+1.5,1,3,1,3,8,13.2,3.6,0,7.7,8.4,+9.4,2,3,3,3,94.4,94.4,93.3,92.5,94.4,+1.0,2,3,3,3,+0.2,2,3,+1.1,3,3
609935,3490,GALLISTEL,ES Network - Lake Calumet,Probation,Level 3,38.1%,16,42,49.7,43.2,47.3,47.1,42.4,45.3,-2.4,2,3,0,3,48.5,52.5,49.3,49.5,50.5,-1.9,3,3,0,3,74.2,69.7,71.3,75,72,+2.2,2,3,1,3,6.3,7.2,7.2,5.9,6.8,-0.5,2,3,0,3,8,8.5,7.9,6,6.3,8.2,+1.8,2,3,1,3,94.4,95.3,95.2,95.6,94.9,-1.0,2,3,0,3,-0.5,1,3,-1.1,0,3
609943,3570,GOMPERS,ES Network - Lake Calumet,Probation,Level 3,42.9%,18,42,45.3,40.3,34.4,35.8,29.2,37.4,+7.2,1,3,3,3,44.4,42.8,44,33.9,43.6,+4.2,2,3,2,3,61.4,60,70.1,52.3,60.7,+0.6,1,3,1,3,3.1,3.8,4.1,2.5,3.5,-0.4,1,3,0,3,8,1.9,6.3,5,0.8,4.1,-2.1,1,3,0,3,94.1,94.6,93.9,95.1,94.4,-0.4,2,3,0,3,+0.1,2,3,+0.5,2,3
609944,3580,GRISSOM,ES Network - Lake Calumet,Not on Probation,Level 1,76.2%,32,42,72.8,69,64.8,57.7,64.2,66.9,+6.8,3,3,3,3,71.1,63.6,62.3,57.4,67.4,+10.0,3,3,3,3,89.5,88.5,83.3,85.5,89,+3.7,3,3,2,3,16.9,13.6,12,12.5,15.3,+4.2,3,3,2,3,8,7.4,10.6,10.6,6.3,9,-1.8,2,3,0,3,95.4,95.9,95.6,95.5,95.7,-0.3,3,3,3,3,-0.6,1,3,-0.1,1,3
610295,7210,HIGGINS,ES Network - Lake Calumet,Not on Probation,Level 1,76.2%,32,42,60.2,54.4,59.8,41.8,32.3,57.1,+9.8,3,3,3,3,59.3,61.8,49.6,37.6,60.6,+9.6,3,3,3,3,79.5,91.6,89,84.1,85.6,-8.7,3,3,0,3,10.4,10.3,5.9,3.4,10.4,+3.9,2,3,2,3,8,10.5,1.2,5.6,2.7,5.9,+7.3,1,3,3,3,95.6,95.1,95.3,94.7,95.4,+0.6,3,3,3,3,-0.4,1,3,+0.1,2,3
610054,4630,MARSH,ES Network - Lake Calumet,Not on Probation,Level 2,69.0%,29,42,57.9,50.6,52.3,50.7,48.1,51.5,+0.2,2,3,1,3,54.5,57.6,54.1,51.2,56.1,+0.2,3,3,1,3,86.1,83.9,73.2,68.8,85,+10.8,3,3,3,3,9.4,10.9,8.2,6,10.2,+1.0,2,3,1,3,8,10.9,11.2,5.8,2.4,11.1,+4.4,2,3,2,3,95.7,96.7,95.9,96.2,96.2,-0.6,3,3,3,3,+0.2,2,3,-0.5,1,3
609902,3190,METCALFE,ES Network - Lake Calumet,Probation,Level 3,40.5%,17,42,38.3,34.8,37.3,39.3,35.2,36.1,-2.5,1,3,0,3,31.8,31.8,46.5,42.8,31.8,-8.6,1,3,0,3,70,55,56.6,60,62.5,+12.8,1,3,3,3,5.3,4.6,6.3,4.8,5,+0.1,1,3,1,3,8,3.2,8.2,10.5,6,5.7,-5.0,1,3,0,3,96.7,96.1,94.9,96.4,96.4,+0.9,3,3,3,3,-0.6,1,3,-0.1,1,3
610132,5460,POE,ES Network - Lake Calumet,Not on Probation,Level 1,90.5%,38,42,97.1,95.4,98.2,98.2,99.1,96.8,-3.1,3,3,3,3,98.1,100,99.1,98.3,99.1,-1.0,3,3,3,3,100,100,96.4,100,100,+1.2,3,3,3,3,50,51.4,42.9,35.9,50.7,+6.6,3,3,3,3,6,71.2,58.6,36.2,38.3,64.9,+26.8,3,3,3,3,97.6,98.1,97.6,97.6,97.9,-0.2,3,3,3,3,-1.2,0,3,+0.6,2,3
610139,5530,PULLMAN,ES Network - Lake Calumet,Not on Probation,Level 2,57.1%,24,42,54.5,48,44.3,47.7,33.1,46.2,+6.3,2,3,3,3,54.5,40.2,39.8,31.1,47.4,+17.5,3,3,3,3,78.8,75,81.4,60,76.9,+6.7,2,3,3,3,6.8,8.5,8.4,5.8,7.7,-0.8,2,3,0,3,8,4.5,5.9,0,7.1,5.2,+0.2,1,3,1,3,91,93,93.7,94.8,92,-2.8,1,3,0,3,-1.1,0,3,+1.9,3,3
610178,5950,SCHMID,ES Network - Lake Calumet,Probation,Level 3,33.3%,14,42,33.9,30,23.7,34.3,33.3,26.9,-0.4,1,3,0,3,33,24,40,36.3,28.5,-0.4,1,3,0,3,47.2,47.1,86.7,78.8,47.2,-23.7,0,3,0,3,4.7,4.8,5.8,1.5,4.8,+0.7,1,3,1,3,8,12.5,0,0,0,6.3,+12.5,1,3,3,3,92,92.4,92.5,93.9,92.2,-0.9,1,3,0,3,+0.8,2,3,+1.4,3,3
609978,3870,SMITH,ES Network - Lake Calumet,Probation,Level 3,38.1%,16,42,31.3,31.1,25.6,23.1,24.5,28.4,+6.7,1,3,3,3,22.8,22.7,29.2,26.6,22.8,-3.4,1,3,0,3,53.2,51.6,53.2,29.3,52.4,+8.5,1,3,3,3,2.3,0.6,0.6,0.6,1.5,+1.7,0,3,1,3,8,0,1.4,0,0,0.7,-0.5,0,3,0,3,92.1,92.1,92.1,91.6,92.1,+0.2,1,3,1,3,+1.4,3,3,-0.1,1,3
610198,6150,TAYLOR,ES Network - Lake Calumet,Probation,Level 3,45.2%,19,42,48.9,41.9,35.5,43,40.2,38.7,+2.3,1,3,1,3,47.2,41.8,45.1,42.3,44.5,+4.1,2,3,2,3,74,58.4,76.5,69.6,66.2,+5.8,1,3,2,3,3.7,3,5.7,4.9,3.4,-0.8,1,3,0,3,8,2.5,7.8,6.7,6.4,5.2,-4.5,1,3,0,3,95,94.8,95.3,95.2,94.9,-0.1,2,3,3,3,+0.4,2,3,-0.4,1,3
610219,6360,"WASHINGTON, G",ES Network - Lake Calumet,Not on Probation,Level 1,83.3%,35,42,73.9,70,65.1,66.4,62.6,67.6,+5.3,3,3,2,3,71.5,67.1,67.7,64.4,69.3,+5.1,3,3,3,3,91.3,92,87.5,88.1,91.7,+2.1,3,3,3,3,18.5,15.2,14.6,12.2,16.9,+4.5,3,3,2,3,8,16,7.8,11.6,15.4,11.9,+4.4,2,3,2,3,95.7,96,95.7,96,95.9,-0.2,3,3,3,3,+0.1,2,3,-0.2,1,3
610225,6420,WHISTLER,ES Network - Lake Calumet,Probation,Level 3,38.1%,16,42,40.5,37.2,38.9,37.3,27.2,38.1,+2.7,1,3,1,3,34.8,31.3,27.8,27.2,33.1,+6.0,2,3,3,3,71.7,58.8,72.5,67.1,65.3,+5.6,1,3,2,3,4.4,1.8,2,1.6,3.1,+2.6,1,3,1,3,8,0,2.9,0,0,1.5,-1.0,0,3,0,3,92.4,93.7,92.7,93.8,93.1,-1.0,2,3,0,3,-0.3,1,3,-0.7,1,3
610315,7440,WHITE,ES Network - Lake Calumet,Probation,Level 2,66.7%,28,42,50.3,51.4,46.2,28.4,23.9,48.8,+18.6,2,3,3,3,38,34.6,25.9,12.8,36.3,+13.6,2,3,3,3,80.8,72,95.8,27,76.4,+15.9,2,3,3,3,4.7,3.3,2.7,0.8,4,+2.4,1,3,1,3,8,4.2,0,12.5,0,2.1,0.0,1,3,0,3,94.6,94.7,94,92.1,94.7,+1.0,2,3,3,3,+1.8,3,3,+0.4,2,3
610287,7100,ASHBURN,ES Network - Midway,Not on Probation,Level 2,50.0%,21,42,55.2,57.6,40.2,40.1,40.1,48.9,+17.5,2,3,3,3,43.7,42.6,42.6,34.4,43.2,+3.8,2,3,2,3,82.2,69,77.4,68.9,75.6,+10.4,2,3,3,3,7.2,4.2,5.3,4.1,5.7,+2.7,1,3,1,3,8,1.1,1,8.2,1.2,1.1,-2.4,0,3,0,3,94.3,95,95.6,95.3,94.7,-1.0,2,3,0,3,+0.3,2,3,-0.7,1,3
610544,8660,AZUELA,ES Network - Midway,Not on Probation,Level 1,82.1%,32,39,61.9,55.5,47.1,45.6,,51.3,+9.1,2,3,3,3,64.2,56.1,39.3,,60.2,+16.5,3,3,3,3,74.3,80.6,59,,77.5,+4.5,2,3,2,3,11.7,8.2,4.7,,10,+5.2,2,3,2,3,8,14.8,6,,,10.4,,2,3,,0,95.6,96.2,95.5,,95.9,-0.3,3,3,3,3,+1.9,3,3,+0.9,2,3
609832,2570,BYRNE,ES Network - Midway,Not on Probation,Level 2,64.3%,27,42,65.2,64.7,65.8,64.3,59.8,65.3,+1.4,3,3,1,3,62.7,58.3,56.7,54.8,60.5,+6.1,3,3,3,3,74.3,83.7,80,76,79,-5.6,2,3,0,3,13.8,14.9,10.6,8.5,14.4,+2.5,3,3,1,3,8,19.1,11.6,4.5,11.3,15.4,+10.0,3,3,3,3,94.7,95.4,94.8,94.8,95.1,-0.3,3,3,0,3,-1.3,0,3,0.0,2,3
609839,2650,CARROLL,ES Network - Midway,Not on Probation,Level 2,64.3%,27,42,50.5,47.4,46.9,47.1,42.8,47.2,+1.8,2,3,1,3,45.5,41.1,39.5,36.8,43.3,+6.4,2,3,3,3,75.4,72.8,72.3,62.9,74.1,+6.1,2,3,3,3,6.7,4.7,3.4,3.1,5.7,+3.0,1,3,2,3,8,4.6,6.3,4,5.8,5.5,-0.8,1,3,0,3,95.5,95.8,94.8,95.5,95.7,+0.1,3,3,3,3,+0.4,2,3,0.0,2,3
609842,2660,CARSON,ES Network - Midway,Not on Probation,Level 2,50.0%,21,42,55.8,48,53,49,47.9,50.5,-2.0,2,3,0,3,54.7,59,54.8,55.5,56.9,-1.7,3,3,0,3,82.1,80.2,84.4,80.9,81.2,+0.3,3,3,1,3,7.2,9.7,8.2,6.6,8.5,-1.0,2,3,0,3,8,6.3,17.6,3.7,6,12,-2.8,2,3,0,3,96.9,97.7,97.6,97.6,97.3,-0.7,3,3,3,3,-0.7,1,3,-0.6,1,3
609855,2780,CHRISTOPHER,ES Network - Midway,Not on Probation,Level 2,59.5%,25,42,55.9,48.7,45.7,42.4,44.7,47.2,+4.4,2,3,2,3,48.7,43,47.1,46.3,45.9,+3.2,3,3,2,3,96.3,85.7,82.4,58.3,91,+20.8,3,3,3,3,10.1,3.9,3.4,4.8,7,+6.1,2,3,3,3,8,5,0,8.3,15.4,2.5,-2.9,1,3,0,3,84.7,86.4,86.8,86.9,85.6,-2.0,0,3,0,3,+0.2,2,3,+0.8,2,3
610347,7830,CLAREMONT,ES Network - Midway,Probation,Level 2,61.9%,26,42,49.6,39.9,33.9,33.9,28.6,36.9,+7.8,1,3,3,3,51.6,45.4,41,36.2,48.5,+10.7,3,3,3,3,74.2,53.3,71.3,56.7,63.8,+13.8,1,3,3,3,3.5,4.4,1.9,0.9,4,+1.1,1,3,1,3,8,5.1,0.9,2.3,0,3,+4.0,1,3,2,3,91.3,92.8,92.6,92.6,92.1,-1.4,1,3,0,3,+1.7,3,3,+1.5,3,3
609879,2980,DAWES,ES Network - Midway,Not on Probation,Level 2,54.8%,23,42,53.7,47.8,49.2,52.8,49.4,48.5,-2.7,2,3,0,3,50.1,54.3,56,50.9,52.2,-3.6,3,3,0,3,81.8,76.8,83.3,76.5,79.3,+2.9,2,3,1,3,7,6,7.5,6.5,6.5,+0.3,2,3,1,3,8,10.6,4.6,5,12.5,7.6,+3.2,2,3,2,3,96,96.5,95.9,96.1,96.3,-0.2,3,3,3,3,-0.1,1,3,-0.4,1,3
609893,3080,DORE,ES Network - Midway,Not on Probation,Level 1,76.2%,32,42,73.2,66.3,67.3,68.2,64.2,66.8,-0.3,3,3,0,3,74.2,70.2,73.5,71.5,72.2,+2.5,3,3,3,3,91.5,87.6,93,90.9,89.6,+1.0,3,3,3,3,18.9,17.9,17,16.5,18.4,+1.8,3,3,1,3,8,30.1,41.2,31.4,34.7,35.7,-5.7,3,3,0,3,95.4,96.4,95.8,95.5,95.9,-0.5,3,3,3,3,+0.7,2,3,+0.8,2,3
610352,7870,DURKIN PARK,ES Network - Midway,Probation,Level 3,45.2%,19,42,59,56.6,57.8,59.4,47.3,57.2,+1.8,3,3,1,3,53.1,56.5,58.6,47.3,54.8,-1.0,3,3,0,3,81.6,83.5,80.9,71.6,82.6,+2.9,3,3,1,3,7.2,8.2,8.7,5.1,7.7,-0.1,2,3,0,3,8,4.2,1,8.7,5.6,2.6,-0.9,1,3,0,3,94.7,96,95.5,96.1,95.4,-1.2,3,3,0,3,-0.5,1,3,-0.8,1,3
609898,3140,EBERHART,ES Network - Midway,Not on Probation,Level 2,52.4%,22,42,50.8,46.6,47.7,44.9,43.7,47.2,+1.2,2,3,1,3,47,42,42.1,43.3,44.5,+4.5,2,3,2,3,74.7,74.6,72.2,63.8,74.7,+4.5,2,3,2,3,6.8,5.4,4,5,6.1,+2.0,1,3,1,3,8,7,4.8,3.9,6.9,5.9,+1.8,1,3,1,3,94.9,95.4,95.3,95.6,95.2,-0.5,3,3,0,3,0.0,2,3,+0.5,2,3
609903,3200,EDWARDS,ES Network - Midway,Not on Probation,Level 2,57.1%,24,42,55.4,50.2,50.4,48.4,43.3,50.3,+2.8,2,3,1,3,54.6,56.1,51.3,47.1,55.4,+3.1,3,3,2,3,73.8,71.9,74.1,67.4,72.9,+2.7,2,3,1,3,7.5,9,5.5,4.4,8.3,+1.2,2,3,1,3,8,6.6,10.1,3.6,6.8,8.4,-0.2,2,3,0,3,95.5,95.7,95.3,95.4,95.6,0.0,3,3,3,3,-0.7,1,3,-0.9,1,3
610057,4660,FAIRFIELD,ES Network - Midway,Probation,Level 3,47.6%,20,42,33.7,31.1,24.4,23,23.1,27.8,+7.6,1,3,3,3,29,21.5,24.3,18.4,25.3,+7.6,1,3,3,3,56.4,38,42.2,49.5,47.2,+13.2,0,3,3,3,2.4,1,1.9,1.5,1.7,+0.9,1,3,1,3,8,4.3,0,0.9,2.9,2.2,+3.0,1,3,2,3,93.8,93.8,93.4,92.9,93.8,+0.4,2,3,1,3,-1.0,1,3,-1.1,0,3
609956,3680,GRIMES,ES Network - Midway,Not on Probation,Level 2,69.0%,29,42,66.3,63,60.6,56.9,55.4,61.8,+5.4,3,3,2,3,62,58.8,62.6,57,60.4,+2.5,3,3,1,3,86.8,85.1,90.2,84.4,86,+0.2,3,3,1,3,10.8,11.7,10.1,9,11.3,+0.5,2,3,1,3,8,10.9,7.1,8.1,6.3,9,+3.7,2,3,2,3,95.2,95.6,95.3,95.8,95.4,-0.4,3,3,3,3,0.0,2,3,-0.3,1,3
609960,3710,HALE,ES Network - Midway,Not on Probation,Level 2,64.3%,27,42,62.1,61.9,59.1,54.1,50.9,60.5,+7.2,3,3,3,3,56.5,53.4,48.5,47.1,55,+6.8,3,3,3,3,79.1,83.2,84.7,80.5,81.2,-3.7,3,3,0,3,10.3,8,7.3,6.8,9.2,+2.9,2,3,1,3,8,9.1,10.5,4,4.4,9.8,+2.8,2,3,1,3,94.5,94.8,94.7,94.7,94.7,-0.2,2,3,0,3,0.0,2,3,+0.1,2,3
609807,2350,HAMPTON,ES Network - Midway,Probation,Level 3,40.5%,17,42,41.5,42,42.2,38,33.8,42.1,+4.0,1,3,2,3,30.8,39.7,33.5,28.4,35.3,-3.1,2,3,0,3,71.2,61.3,67.7,58.2,66.3,+8.8,1,3,3,3,3,3.4,1.7,2.2,3.2,+0.6,1,3,1,3,8,3.5,3.1,1.9,2.6,3.3,+1.0,1,3,1,3,94.2,95.4,95,95.2,94.8,-1.0,2,3,0,3,+0.3,2,3,-1.1,0,3
609981,3890,HEARST,ES Network - Midway,Probation,Level 2,54.8%,23,42,34.8,27.7,20,25.3,27.7,23.9,+3.4,0,3,2,3,32.3,22.9,24,21.8,27.6,+9.4,1,3,3,3,60,50,43.6,60.4,55,+8.7,1,3,3,3,2.9,2.1,1.7,2.9,2.5,+0.7,1,3,1,3,8,10,1.8,5,5.3,5.9,+6.0,1,3,3,3,91.4,93.7,92.2,92.5,92.6,-1.4,1,3,0,3,+1.7,3,3,+1.7,3,3
610532,8021,HERNANDEZ,ES Network - Midway,Not on Probation,Level 1,71.4%,30,42,54.8,47.9,44.4,47.6,41.1,46.2,+3.5,2,3,2,3,55.8,46.5,40.2,37.5,51.2,+14.4,3,3,3,3,71.8,70.2,71,71,71,+1.1,2,3,1,3,7.8,4.4,4,3.9,6.1,+3.7,1,3,2,3,8,8.9,4.3,2.8,6.1,6.6,+4.5,2,3,2,3,96,95.8,95.6,96,95.9,+0.2,3,3,3,3,0.0,2,3,+0.3,2,3
610006,4120,HURLEY,ES Network - Midway,Not on Probation,Level 2,69.0%,29,42,60.3,51.2,51.6,47,40.6,51.4,+4.8,2,3,2,3,61.5,58.1,48.6,43.8,59.8,+11.3,3,3,3,3,82.2,77.8,87.2,75.7,80,+2.0,3,3,1,3,9.4,8.6,8.1,6.2,9,+1.8,2,3,1,3,8,9.9,10,6.1,8.4,10,+1.7,2,3,1,3,96.3,96.3,95.7,95.9,96.3,+0.3,3,3,3,3,+0.1,2,3,-0.1,1,3
610026,4330,KINZIE,ES Network - Midway,Not on Probation,Level 1,71.4%,30,42,64,56.9,58.4,57.2,57,57.7,-0.6,3,3,0,3,65.8,66.1,69.8,63.8,66,-0.8,3,3,3,3,79.9,81,84.9,81,80.5,-2.4,3,3,0,3,12.9,13.2,11.3,10.5,13.1,+1.2,3,3,1,3,8,18.9,16.5,13.7,11.1,17.7,+5.1,3,3,2,3,95.3,95.7,95.7,95.6,95.5,-0.4,3,3,3,3,-0.4,1,3,0.0,2,3
610291,7170,LEE,ES Network - Midway,Not on Probation,Level 2,64.3%,27,42,55.6,46.1,44.3,40.5,37.4,45.2,+5.4,2,3,2,3,58.6,58.8,48.8,47.2,58.7,+7.0,3,3,3,3,74.1,81.2,66.9,69.5,77.7,+1.6,2,3,1,3,6.6,5.4,3.7,3.2,6,+2.5,1,3,1,3,8,8.5,7.4,6.4,5.4,8,+2.1,2,3,1,3,95.2,95.8,95.2,95.7,95.5,-0.4,3,3,3,3,+0.6,2,3,-0.7,1,3
610067,4760,MCKAY,ES Network - Midway,Not on Probation,Level 2,66.7%,28,42,39.5,36.7,32,26.1,23.3,34.4,+9.6,1,3,3,3,36.6,26.7,19.5,19.5,31.7,+14.7,1,3,3,3,58.1,49.7,53.4,38.3,53.9,+11.0,1,3,3,3,2.7,2.2,1.9,1.3,2.5,+0.9,1,3,1,3,8,6.2,2.9,1.3,2.1,4.6,+4.1,1,3,2,3,96.4,96,93.6,94.3,96.2,+1.8,3,3,3,3,+0.5,2,3,+1.1,3,3
610077,4880,MORRILL,ES Network - Midway,Probation,Level 3,45.2%,19,42,40.1,36.4,33.8,26.9,32,35.1,+5.5,1,3,2,3,35.8,32.4,25.7,29.4,34.1,+6.6,2,3,3,3,61.8,59.9,66,59.9,60.9,-0.1,1,3,0,3,2.6,3.1,2.5,2.3,2.9,0.0,1,3,0,3,8,3.1,2.8,6,1.6,3,-0.4,1,3,0,3,95,95.4,93.6,94.7,95.2,+0.4,3,3,3,3,-0.6,1,3,-0.2,1,3
610096,5090,NIGHTINGALE,ES Network - Midway,Not on Probation,Level 1,71.4%,30,42,55.6,51.9,44.8,39.9,36.9,48.4,+11.4,2,3,3,3,51.1,52.6,45.5,40.3,51.9,+5.0,3,3,2,3,80.2,68.1,70.1,70.1,74.2,+10.8,2,3,3,3,6.9,5.5,3.1,3.3,6.2,+2.9,1,3,1,3,8,6.5,1.7,3,5,4.1,+3.3,1,3,2,3,95.3,95.9,95.8,95.9,95.6,-0.6,3,3,3,3,+0.7,2,3,+0.1,2,3
610109,5240,OWEN,ES Network - Midway,Not on Probation,Level 1,90.5%,38,42,78.8,77.6,71.9,74.5,62.5,74.8,+8.0,3,3,3,3,75,70.6,68.9,63.1,72.8,+7.5,3,3,3,3,94.2,92.6,90.9,81.8,93.4,+5.8,3,3,3,3,15.9,11,11.1,10.7,13.5,+5.0,3,3,2,3,8,15.4,3.8,9.6,17.3,9.6,+5.2,2,3,2,3,96.3,96.8,97,97.2,96.6,-0.7,3,3,3,3,+1.4,3,3,+0.3,2,3
610117,5310,PASTEUR,ES Network - Midway,Not on Probation,Level 2,64.3%,27,42,59.2,58.9,59.1,52.2,49.8,59,+5.2,3,3,2,3,52,53.2,46.9,56.6,52.6,-0.2,3,3,0,3,80.4,75.3,79,77.3,77.9,+3.2,2,3,2,3,9,9.5,7,8.5,9.3,+0.7,2,3,1,3,8,8.8,8.1,9,7.5,8.5,+0.6,2,3,1,3,95.5,96.3,95.4,95.6,95.9,-0.3,3,3,3,3,+0.1,2,3,-0.9,1,3
610120,5340,PECK,ES Network - Midway,Not on Probation,Level 2,69.0%,29,42,64.1,57.4,59.1,55,48,58.3,+3.4,3,3,2,3,64,63.4,59.1,52.4,63.7,+5.7,3,3,2,3,82.5,82.3,77,83.3,82.4,+1.6,3,3,1,3,8.9,10.4,8,6.4,9.7,+0.6,2,3,1,3,8,12,11.1,19.2,9.1,11.6,-1.1,2,3,0,3,96,96.5,96.3,96.6,96.3,-0.5,3,3,3,3,0.0,2,3,+0.3,2,3
610226,6430,SANDOVAL,ES Network - Midway,Not on Probation,Level 1,71.4%,30,42,57,48.7,47.1,40,38.1,47.9,+7.0,2,3,3,3,59.1,63.5,46.4,42.7,61.3,+8.2,3,3,3,3,74.6,80,73.7,65.3,77.3,+1.6,2,3,1,3,8,6.3,4.2,3.5,7.2,+3.3,2,3,2,3,5,6.2,8.3,2.5,4.7,7.3,+1.0,2,3,1,3,95.6,96.4,95.8,95.9,96,-0.4,3,3,3,3,+0.2,2,3,-0.3,1,3
610157,5710,SAWYER,ES Network - Midway,Not on Probation,Level 1,73.8%,31,42,57.9,50.6,49.5,49.8,41.7,50.1,+3.6,2,3,2,3,54.2,52.8,51.9,48.7,53.5,+3.1,3,3,2,3,85.8,83.2,76.4,71.1,84.5,+8.9,3,3,3,3,10,8.5,7.1,4.9,9.3,+3.2,2,3,2,3,8,10.3,11.6,7.5,6.5,11,+1.8,2,3,1,3,96.2,96.8,96.9,96.7,96.5,-0.6,3,3,3,3,0.0,2,3,-0.1,1,3
610185,6030,STEVENSON,ES Network - Midway,Not on Probation,Level 1,88.1%,37,42,65.7,63.6,59.1,51.9,50.1,61.4,+9.9,3,3,3,3,60.6,53.5,53,49.6,57.1,+8.6,3,3,3,3,87.8,81.3,85.3,77.4,84.6,+6.5,3,3,3,3,12.1,9.8,8.3,7.6,11,+3.5,2,3,2,3,8,10,5.6,1.8,4,7.8,+6.2,2,3,3,3,96.2,96.6,95.9,96.1,96.4,0.0,3,3,3,3,+0.9,2,3,+0.1,2,3
610249,6680,TALMAN,ES Network - Midway,Not on Probation,Level 2,66.7%,28,42,63.3,54,55.6,56.2,50,54.8,+0.1,2,3,1,3,64,63.6,62.8,50,63.8,+5.2,3,3,2,3,89.1,79.6,83.7,76.7,84.4,+9.1,3,3,3,3,11.9,12.4,11.7,11.5,12.2,0.0,2,3,0,3,8,12.5,17.3,3.8,15.4,14.9,+0.3,3,3,1,3,95.5,96.9,96.4,96.2,96.2,-1.0,3,3,3,3,-0.4,1,3,-0.4,1,3
610203,6220,TONTI,ES Network - Midway,Not on Probation,Level 1,78.6%,33,42,59.2,50.4,45.3,42.2,43.4,47.9,+6.8,2,3,3,3,58.9,50.5,47.3,46.9,54.7,+10.7,3,3,3,3,84.4,85.6,74.4,48.5,85,+14.9,3,3,3,3,9.5,8.8,7.4,6.1,9.2,+2.1,2,3,1,3,5,10.2,11.1,9.5,11.7,10.7,-0.6,2,3,0,3,96.3,96.4,95.8,95.9,96.4,+0.3,3,3,3,3,+0.8,2,3,+1.4,3,3
610206,6240,TWAIN,ES Network - Midway,Not on Probation,Level 1,88.1%,37,42,72.8,68.8,65.7,60.1,57.9,67.3,+7.6,3,3,3,3,70.6,71.8,68.6,66.1,71.2,+1.8,3,3,3,3,90.2,92.2,87.6,80.4,91.2,+3.5,3,3,3,3,14,13.5,11.9,8.2,13.8,+2.8,3,3,1,3,8,18.5,13,14.3,8.2,15.8,+6.7,3,3,3,3,96,96.6,96.3,96.2,96.3,-0.4,3,3,3,3,+0.1,2,3,-0.6,1,3
610212,6290,ALBANY PARK,ES Network - O'Hare,Not on Probation,Level 2,66.7%,28,42,64.6,57.1,55.9,52.7,41.8,56.5,+7.0,2,3,3,3,61.8,68.2,62.4,58.2,65,-1.1,3,3,0,3,83.5,87.1,82,71,85.3,+3.5,3,3,2,3,11.3,14.5,16.2,6.2,12.9,-1.0,3,3,0,3,8,9.6,18.2,8.1,6.3,13.9,-1.3,3,3,0,3,97.1,96.6,97,96.7,96.9,+0.3,3,3,3,3,+0.4,2,3,-1.0,1,3
609792,2190,BATEMAN,ES Network - O'Hare,Not on Probation,Level 1,78.6%,33,42,66.2,62.3,64.4,55.1,50.8,63.4,+5.5,3,3,2,3,60.5,57.3,53.1,51,58.9,+6.7,3,3,3,3,92.9,84.8,81.8,83.2,88.9,+9.6,3,3,3,3,14,11.7,9.7,9.2,12.9,+3.8,3,3,2,3,8,20.3,10.8,4.6,12.7,15.6,+10.9,3,3,3,3,94.9,96.5,96.3,96.1,95.7,-1.4,3,3,0,3,-0.2,1,3,-0.1,1,3
610083,4950,BEARD,ES Network - O'Hare,Not Applicable,Not Enough Data,16.7%,3,18,11.1,,,,10,,,,0,,0,,,,0,,,,0,,0,,,,,,,,0,,0,0,0,0,0,0,0.0,0,3,0,3,3,0,0,,0,0,0.0,0,3,0,3,92.6,92.7,91.9,91.5,92.7,+0.6,1,3,2,3,,,0,,,0
609796,2240,BEAUBIEN,ES Network - O'Hare,Not on Probation,Level 1,83.3%,35,42,77.2,75,76.4,74.7,74.8,75.7,-0.3,3,3,3,3,74.5,78.4,76.2,77.4,76.5,-2.8,3,3,3,3,92,91.1,94.1,88.1,91.6,+0.9,3,3,3,3,34.5,33.5,31.8,28.8,34,+3.1,3,3,2,3,8,26.9,28.8,24.6,23.6,27.9,+1.2,3,3,1,3,95.1,96,95.9,96,95.6,-0.9,3,3,3,3,-0.3,1,3,-0.4,1,3
609798,2260,BELDING,ES Network - O'Hare,Not on Probation,Level 1,78.6%,33,42,66.7,66.1,60.4,60.5,60.9,63.3,+5.5,3,3,2,3,61.4,58.2,54.6,59,59.8,+4.1,3,3,2,3,88.5,80.6,79,87.6,84.6,+6.1,3,3,3,3,15.4,10.9,11.4,11.6,13.2,+4.1,3,3,2,3,8,18.5,16.1,15.7,8.2,17.3,+5.2,3,3,2,3,94.8,95.6,95,95.5,95.2,-0.6,3,3,0,3,+0.7,2,3,+0.2,2,3
609810,2380,BRIDGE,ES Network - O'Hare,Not on Probation,Level 1,85.7%,36,42,71.9,66.6,65.6,58.2,59.7,66.1,+5.4,3,3,2,3,71.7,72.3,64.7,61.4,72,+5.6,3,3,3,3,87.3,90,87.7,85.6,88.7,-0.5,3,3,0,3,20.7,15.9,12.5,11.6,18.3,+7.4,3,3,3,3,8,20.5,11.7,9.5,14.9,16.1,+8.5,3,3,3,3,95.3,95.8,95.6,95.6,95.6,-0.4,3,3,3,3,+0.6,2,3,+0.1,2,3
